x1,y1,x2,y2,x3,y3,angle,energy_objective,stress_constraint,date
34.501518361324244,16.283266084171846,47.504972942965196,48.63039547308335,24.91416273803437,42.96185287885277,21.054674131366163,10179.763702139913,385.22200000000004,2026-06-07 23:37:47
13.78471682985224,16.21393024762252,10.593259965696436,36.06356980491166,36.07082245901849,28.55955393861952,76.96268176577249,13091.41425410255,234.9595,2026-06-08 13:55:16
41.8658806151136,15.37870830271605,23.27808313388434,17.768764227956424,32.80848986515946,49.56039126315637,4.004847201307703,13041.495858371793,235.48675,2026-06-08 14:51:48
15.626117785012003,13.975371551727894,32.83268303598197,8.32612453153014,34.81057894851994,42.38662545986336,28.004508304469212,12634.108012110395,267.10675000000003,2026-06-09 01:21:16
17.587361262947876,16.45887634010303,47.45352527302221,8.576653324750513,32.82334208094247,46.745392166702004,7.732490961886047,13073.633427360111,230.39875,2026-06-09 03:37:46
17.947579865318737,16.844695984240367,51.007238507920924,44.32329678834844,39.51561233856795,34.18006619235404,49.588321685632486,12926.785032311609,261.9415,2026-06-09 12:32:06
43.563683982571625,15.155884617200073,22.29902711583871,20.435150190176543,33.88465155652464,48.75409190845778,3.4238240785112413,12985.985548370276,233.1355,2026-06-09 12:42:42
11.262623996977654,14.774570857630504,44.192568774405935,14.75265751951711,31.505329688463117,46.909904404947824,3.800946599292743,12912.773601064666,234.91,2026-06-09 13:15:54
13.339344707336881,16.92409346141374,36.19215939817842,14.531226917928667,28.83171218130013,38.49906907960096,11.298125255508218,12887.472320617371,249.622,2026-06-09 13:30:54
16.63370127960484,15.569837580804503,44.61368353212431,8.10871062925712,33.48757536800954,47.40549517830886,6.080468056109986,13024.428302907787,243.60925,2026-06-09 13:47:03
12.638076704514457,15.957449545157743,35.69464860799762,12.311855402254686,27.672907695823888,39.58733460632672,15.281664703199421,13030.887537149363,233.16625,2026-06-09 14:14:41
17.25260165231997,18.21456551879732,11.292276386936056,37.723022883235785,40.53305602737925,30.1222227565979,73.05607094516266,12999.09867980331,239.53525,2026-06-09 14:26:34
15.76699354991495,17.344161857049578,36.822644301635705,20.828845177577012,27.54321199229494,43.12916308199385,4.382860985545683,13039.540999673593,232.88425,2026-06-09 14:46:05
13.717910137796117,18.10904520314511,10.920711892133044,36.6622583775164,36.41744258847353,27.51048220857797,75.74096458387024,13071.576090085358,232.0765,2026-06-09 16:27:52
17.799721511462927,17.693413843421457,46.48075530504345,9.328346721716175,32.18668778246325,45.748215357308666,6.445466519477314,13084.58563732278,234.54925,2026-06-09 18:25:14
16.66845732846889,14.900573200016733,38.863810478322065,10.038328420367428,28.364160891009636,48.73969842501265,3.060667775754733,13183.178348888896,229.03900000000002,2026-06-09 18:54:35
15.25529519300532,12.114191959305963,10.051830246014765,43.97564648706527,46.09898454414606,35.73229378624028,73.32411555469949,12510.32761409399,265.03075,2026-06-17 21:14:34
13.741800936164298,16.528221367882317,35.341179238737666,18.20676275790592,27.8682784770983,49.86328305822444,1.3352016449053266,13178.356226517219,239.3005,2026-06-17 21:30:22
16.442472472151266,18.088494152855997,36.80253492459242,17.437240481958067,27.026866600477707,49.35198009345779,2.8830417346432617,13228.692262454455,235.5565,2026-06-17 21:43:07
